id,#0,#1,#2,#3,#4,#5,#6,#7,time,millisecond
0,-1,0,3,33,9,-1,1,-1,0:52:22@19/4/2015,220854673 
0,3,4,1,-17,-5,-1,-6,-1,0:52:22@19/4/2015,220854687 
0,-2,-6,-2,-2,-1,2,-1,-2,0:52:22@19/4/2015,220854701 
0,0,0,-1,0,0,-3,6,-3,0:52:22@19/4/2015,220854716 
0,-1,-1,-2,-20,-8,-2,-2,-1,0:52:22@19/4/2015,220854731 
0,-2,2,0,3,5,-4,13,6,0:52:22@19/4/2015,220854746 
0,-5,-2,1,16,2,-2,16,-12,0:52:22@19/4/2015,220854762 
0,-3,-2,-4,-10,-4,-4,-16,-2,0:52:22@19/4/2015,220854778 
0,2,1,2,12,-1,1,-9,0,0:52:22@19/4/2015,220854795 
0,-2,-3,-4,-6,-7,-4,-3,1,0:52:22@19/4/2015,220854813 
0,-2,-1,4,2,-2,-3,-3,-2,0:52:22@19/4/2015,220854831 
0,-3,-5,-3,14,-2,-2,-2,-3,0:52:22@19/4/2015,220854850 
0,0,-3,-1,-14,1,-3,-6,0,0:52:22@19/4/2015,220854872 
0,2,1,-1,2,2,1,2,0,0:52:22@19/4/2015,220854892 
0,1,1,0,-12,-11,-7,-5,0,0:52:22@19/4/2015,220854912 
0,0,-2,-4,1,6,0,-2,0,0:52:22@19/4/2015,220854921 
0,1,1,-2,-4,-14,-3,1,3,0:52:22@19/4/2015,220854930 
0,1,1,-2,-4,-14,-3,1,3,0:52:22@19/4/2015,220854939 
0,-4,-4,-2,-10,-3,-1,-3,-5,0:52:22@19/4/2015,220854949 
0,-2,2,0,13,5,-1,4,-3,0:52:22@19/4/2015,220854960 
0,-1,-4,-2,37,7,5,1,2,0:52:22@19/4/2015,220854971 
0,-1,0,0,-13,-6,-3,7,-3,0:52:22@19/4/2015,220854982 
0,-2,-4,-2,13,8,-3,-16,-2,0:52:22@19/4/2015,220854994 
0,-2,-4,-2,13,8,-3,-16,-2,0:52:23@19/4/2015,220855006 
0,3,1,3,-2,1,2,5,0,0:52:23@19/4/2015,220855019 
0,1,-1,-3,-10,-7,-7,-5,4,0:52:23@19/4/2015,220855032 
0,-4,-2,-5,-21,-11,-2,6,0,0:52:23@19/4/2015,220855046 
0,-4,-2,-3,-10,-1,-2,-3,-6,0:52:23@19/4/2015,220855060 
0,-1,1,2,-1,-7,-4,3,-1,0:52:23@19/4/2015,220855074 
0,0,0,0,11,0,3,-4,-1,0:52:23@19/4/2015,220855089 
0,-2,-2,-1,29,4,-7,-1,-2,0:52:23@19/4/2015,220855105 
0,2,-1,-4,1,2,5,2,2,0:52:23@19/4/2015,220855121 
0,-1,1,2,-2,3,-6,-4,1,0:52:23@19/4/2015,220855138 
0,-1,-3,-4,-13,-8,-3,-9,-1,0:52:23@19/4/2015,220855155 
0,-1,-1,-2,6,2,6,1,-2,0:52:23@19/4/2015,220855173 
0,-3,-1,-1,-22,-5,0,2,-1,0:52:23@19/4/2015,220855191 
0,1,-1,0,-12,-4,-3,27,-4,0:52:23@19/4/2015,220855209 
0,-1,-5,-5,-5,9,1,4,-3,0:52:23@19/4/2015,220855228 
0,-3,0,-3,-11,-8,-1,-7,-5,0:52:23@19/4/2015,220855247 
0,-1,-3,-4,10,0,-1,-4,0,0:52:23@19/4/2015,220855267 
0,-1,-1,-1,-28,-17,-3,-5,-1,0:52:23@19/4/2015,220855275 
0,-3,-3,-5,10,2,2,-4,-1,0:52:23@19/4/2015,220855284 
0,0,-1,-4,-8,2,-6,15,0,0:52:23@19/4/2015,220855293 
0,0,-1,-4,-8,2,-6,15,0,0:52:23@19/4/2015,220855303 
0,-2,0,-2,15,4,1,-6,-4,0:52:23@19/4/2015,220855313 
0,0,0,-1,-21,-2,1,-20,-6,0:52:23@19/4/2015,220855323 
0,0,0,-1,-21,-2,1,-20,-6,0:52:23@19/4/2015,220855334 
0,-1,-3,-2,-4,2,-5,-19,5,0:52:23@19/4/2015,220855346 
0,-2,-2,-5,0,3,0,-10,-16,0:52:23@19/4/2015,220855358 
0,1,0,1,-12,-7,-3,1,12,0:52:23@19/4/2015,220855371 
0,0,-1,-2,-8,-4,-5,-8,-4,0:52:23@19/4/2015,220855385 
0,-4,-4,2,19,4,-2,-5,-2,0:52:23@19/4/2015,220855398 
0,1,2,2,-22,-7,-6,14,-2,0:52:23@19/4/2015,220855412 
0,-1,-1,-2,6,-2,4,-2,-1,0:52:23@19/4/2015,220855427 
0,-1,-2,-1,2,0,-2,-2,1,0:52:23@19/4/2015,220855442 
0,-2,-3,-2,-10,-10,-1,-4,-2,0:52:23@19/4/2015,220855457 
0,-2,-2,-3,-7,-8,-1,-5,-6,0:52:23@19/4/2015,220855474 
0,-1,0,-2,-4,-1,-4,-5,-3,0:52:23@19/4/2015,220855490 
0,0,-2,-8,-16,-2,-2,-1,1,0:52:23@19/4/2015,220855507 
0,-1,3,1,-12,-10,-2,-5,-3,0:52:23@19/4/2015,220855525 
0,-1,-2,-3,2,4,-4,-1,1,0:52:23@19/4/2015,220855543 
0,-1,-4,-1,4,-6,-2,0,-1,0:52:23@19/4/2015,220855561 
0,0,4,7,-1,-4,-3,1,3,0:52:23@19/4/2015,220855580 
0,0,1,0,6,1,2,0,-1,0:52:23@19/4/2015,220855599 
0,-1,-1,-2,-3,-1,1,-3,-1,0:52:23@19/4/2015,220855619 
0,1,1,2,8,-16,-5,-1,-1,0:52:23@19/4/2015,220855628 
0,-2,-3,-2,-3,-2,6,-5,-3,0:52:23@19/4/2015,220855637 
0,-3,2,0,12,8,9,-1,-1,0:52:23@19/4/2015,220855646 
0,-3,2,0,12,8,9,-1,-1,0:52:23@19/4/2015,220855656 
0,1,1,0,2,-2,-5,-3,-1,0:52:23@19/4/2015,220855666 
0,0,1,1,0,5,4,0,1,0:52:23@19/4/2015,220855677 
0,0,3,3,40,7,-2,-2,-1,0:52:23@19/4/2015,220855688 
0,1,0,2,5,5,-2,-1,1,0:52:23@19/4/2015,220855700 
0,2,2,1,-3,26,2,0,0,0:52:23@19/4/2015,220855712 
0,-2,-3,-5,-29,-9,-2,14,0,0:52:23@19/4/2015,220855724 
0,-2,-3,-4,0,-3,1,-4,-2,0:52:23@19/4/2015,220855737 
0,-1,-3,-2,-17,-3,-5,-9,-3,0:52:23@19/4/2015,220855751 
0,0,-1,-3,-11,-4,-4,-2,2,0:52:23@19/4/2015,220855765 
0,-3,0,-2,8,-6,-2,-4,-4,0:52:23@19/4/2015,220855779 
0,-1,0,-1,4,-1,-2,-2,1,0:52:23@19/4/2015,220855794 
0,-2,0,-4,13,-5,2,0,-3,0:52:23@19/4/2015,220855809 
0,-3,-1,2,-10,-11,-4,-2,-1,0:52:23@19/4/2015,220855825 
0,0,0,2,-6,-4,2,-2,0,0:52:23@19/4/2015,220855841 
0,-2,-3,-5,-3,-1,-2,0,-1,0:52:23@19/4/2015,220855858 
0,-1,-3,-1,-5,1,-2,0,0,0:52:23@19/4/2015,220855889 
0,1,0,-1,-4,8,0,-5,0,0:52:23@19/4/2015,220855907 
0,-2,-5,-4,-7,-8,-2,2,1,0:52:23@19/4/2015,220855925 
0,-1,-1,-2,-16,1,-1,0,1,0:52:23@19/4/2015,220855944 
0,-1,-2,-3,-5,-4,-6,-8,0,0:52:23@19/4/2015,220855963 
0,-2,0,-1,3,0,-6,1,-1,0:52:23@19/4/2015,220855983 
0,-1,-2,-4,-2,-16,3,-4,-2,0:52:23@19/4/2015,220855992 
0,-3,-5,-2,-1,0,1,1,-1,0:52:24@19/4/2015,220856001 
0,-1,2,-2,-26,-9,-3,0,1,0:52:24@19/4/2015,220856012 
0,-2,0,0,6,-5,-2,-4,-3,0:52:24@19/4/2015,220856023 
0,1,0,-1,1,7,0,-2,-1,0:52:24@19/4/2015,220856035 
0,1,0,-1,1,7,0,-2,-1,0:52:24@19/4/2015,220856046 
0,1,4,3,-1,-10,-2,-2,1,0:52:24@19/4/2015,220856059 
0,-1,-1,2,3,2,-9,2,-1,0:52:24@19/4/2015,220856072 
0,-3,0,1,-10,-8,3,0,1,0:52:24@19/4/2015,220856085 
0,-3,-3,-3,6,4,-4,1,-2,0:52:24@19/4/2015,220856099 
0,0,2,2,2,2,6,-2,0,0:52:24@19/4/2015,220856112 
0,-3,-3,-4,8,5,-3,0,1,0:52:24@19/4/2015,220856126 
0,0,3,2,0,-5,-6,1,-1,0:52:24@19/4/2015,220856140 
0,-2,-4,1,-1,5,-1,0,-2,0:52:24@19/4/2015,220856155 
0,1,2,0,2,-10,-4,-3,2,0:52:24@19/4/2015,220856170 
0,-4,-5,2,5,0,2,1,-1,0:52:24@19/4/2015,220856185 
0,0,1,-3,-11,-3,-2,1,3,0:52:24@19/4/2015,220856201 
0,-3,-4,-3,-8,-3,-11,-4,-1,0:52:24@19/4/2015,220856218 
0,1,0,-1,-2,6,3,2,-1,0:52:24@19/4/2015,220856235 
0,-1,-2,0,-4,-2,-6,-4,-1,0:52:24@19/4/2015,220856252 
0,0,1,-1,20,8,6,2,-3,0:52:24@19/4/2015,220856270 
0,-1,-1,-5,-10,-3,1,-1,0,0:52:24@19/4/2015,220856288 
0,-3,-2,-1,-11,-9,-1,-1,-1,0:52:24@19/4/2015,220856307 
0,0,2,-5,28,1,-10,-3,1,0:52:24@19/4/2015,220856326 
0,0,0,3,3,0,1,-1,1,0:52:24@19/4/2015,220856346 
0,-1,-1,-3,-5,21,-2,-15,-7,0:52:24@19/4/2015,220856355 
0,-1,-1,-3,-5,21,-2,-15,-7,0:52:24@19/4/2015,220856364 
0,-3,-4,-1,-12,-17,-7,-3,0,0:52:24@19/4/2015,220856373 
0,0,-3,-2,-5,19,5,0,2,0:52:24@19/4/2015,220856383 
0,-3,-2,-3,-2,-12,1,-3,1,0:52:24@19/4/2015,220856394 
0,-3,-2,-3,-2,-12,1,-3,1,0:52:24@19/4/2015,220856405 
0,-2,-5,-4,-12,-8,-1,-1,1,0:52:24@19/4/2015,220856416 
0,-2,-5,-4,-12,-8,-1,-1,1,0:52:24@19/4/2015,220856428 
0,3,5,6,20,-11,-8,-3,3,0:52:24@19/4/2015,220856440 
0,-2,-3,-1,1,-9,4,2,1,0:52:24@19/4/2015,220856453 
0,-2,-1,-5,-1,-11,0,-3,-2,0:52:24@19/4/2015,220856466 
0,-3,-1,-4,-20,-2,-2,2,-6,0:52:24@19/4/2015,220856480 
0,-4,-8,-9,6,-13,-1,-5,-4,0:52:24@19/4/2015,220856494 
0,0,0,5,-6,1,-15,-4,0,0:52:24@19/4/2015,220856508 
0,4,6,12,4,-9,-7,0,0,0:52:24@19/4/2015,220856523 
0,-1,-5,-7,-22,-1,4,-1,-2,0:52:24@19/4/2015,220856539 
0,-3,-1,-4,10,12,-6,-2,-3,0:52:24@19/4/2015,220856555 
0,3,5,3,-13,11,5,-1,11,0:52:24@19/4/2015,220856572 
0,-2,3,4,12,3,2,4,-4,0:52:24@19/4/2015,220856589 
0,0,-1,-2,-3,12,-3,-1,-11,0:52:24@19/4/2015,220856606 
0,-7,-5,-5,9,-11,-1,-8,-30,0:52:24@19/4/2015,220856624 
0,-4,-1,-7,-6,21,9,-2,-21,0:52:24@19/4/2015,220856642 
0,-2,-1,-5,-17,-4,-9,-1,5,0:52:24@19/4/2015,220856661 
0,2,-2,-3,-9,-9,-4,-2,5,0:52:24@19/4/2015,220856681 
0,3,5,3,-8,-21,8,1,5,0:52:24@19/4/2015,220856701 
0,-2,2,2,36,16,8,-2,-3,0:52:24@19/4/2015,220856710 
0,-1,-6,-7,-12,-8,-4,-5,2,0:52:24@19/4/2015,220856719 
0,-1,-6,-7,-12,-8,-4,-5,2,0:52:24@19/4/2015,220856728 
0,2,-5,-9,-9,4,4,1,4,0:52:24@19/4/2015,220856738 
0,1,-3,-3,8,4,5,-2,-1,0:52:24@19/4/2015,220856748 
0,1,-3,-3,8,4,5,-2,-1,0:52:24@19/4/2015,220856758 
0,-1,-5,-2,-13,4,1,-3,-3,0:52:24@19/4/2015,220856769 
0,0,0,1,-7,-3,-1,-1,1,0:52:24@19/4/2015,220856781 
0,0,0,1,-7,-3,-1,-1,1,0:52:24@19/4/2015,220856793 
0,1,-2,1,2,8,-1,14,16,0:52:24@19/4/2015,220856806 
0,-6,-1,-3,-9,-8,3,0,-8,0:52:24@19/4/2015,220856819 
0,-5,-4,0,13,9,-4,-6,-5,0:52:24@19/4/2015,220856833 
0,-1,1,-2,0,-8,-3,1,1,0:52:24@19/4/2015,220856847 
0,-2,-3,-1,7,-1,2,-6,-4,0:52:24@19/4/2015,220856862 
0,-1,-5,-15,-7,-1,-2,-3,9,0:52:24@19/4/2015,220856877 
0,0,2,4,11,5,4,-5,-1,0:52:24@19/4/2015,220856892 
0,1,0,0,-1,-5,-6,-2,0,0:52:24@19/4/2015,220856908 
0,1,1,4,-7,-14,-7,-10,0,0:52:24@19/4/2015,220856924 
0,-3,-2,-1,5,2,2,-3,0,0:52:24@19/4/2015,220856941 
0,0,-2,-6,2,7,-1,1,-1,0:52:24@19/4/2015,220856958 
0,0,2,-5,-9,-11,13,6,0,0:52:24@19/4/2015,220856976 
0,-1,-5,-3,0,-15,-5,2,-2,0:52:24@19/4/2015,220856995 
0,0,0,-5,0,15,-1,2,0,0:52:25@19/4/2015,220857014 
0,-1,-4,7,-3,-4,-6,12,-3,0:52:25@19/4/2015,220857033 
0,-2,1,-2,-7,0,-1,-4,-4,0:52:25@19/4/2015,220857053 
0,-4,-3,-5,5,18,6,0,-2,0:52:25@19/4/2015,220857061 
0,-2,3,8,1,8,1,-1,-1,0:52:25@19/4/2015,220857070 
0,0,-1,-1,-2,-9,-5,-3,-2,0:52:25@19/4/2015,220857079 
0,0,-1,-1,-2,-9,-5,-3,-2,0:52:25@19/4/2015,220857089 
0,-2,-2,0,19,3,0,-2,-1,0:52:25@19/4/2015,220857099 
0,-2,1,-6,-5,18,-1,-1,-1,0:52:25@19/4/2015,220857110 
0,-1,-9,-5,0,28,16,2,-1,0:52:25@19/4/2015,220857121 
0,2,0,3,3,-8,-5,-3,0,0:52:25@19/4/2015,220857132 
0,-2,-5,-1,12,-6,-9,0,-1,0:52:25@19/4/2015,220857144 
0,0,3,2,5,1,6,1,2,0:52:25@19/4/2015,220857157 
0,-1,-3,-1,1,-3,-3,-4,3,0:52:25@19/4/2015,220857170 
0,-12,1,1,-13,-7,-1,14,-31,0:52:25@19/4/2015,220857183 
0,0,1,-5,-15,-10,-6,-6,-20,0:52:25@19/4/2015,220857197 
0,1,1,-2,-11,-8,-9,-4,10,0:52:25@19/4/2015,220857212 
0,-2,-6,-8,35,-13,4,-5,6,0:52:25@19/4/2015,220857227 
0,-1,-1,-3,-8,-2,3,4,3,0:52:25@19/4/2015,220857242 
0,-2,-1,2,1,13,12,-5,-14,0:52:25@19/4/2015,220857258 
0,3,-2,-1,-20,7,-5,20,27,0:52:25@19/4/2015,220857275 
0,1,2,-1,16,-7,-5,-2,15,0:52:25@19/4/2015,220857292 
0,-1,-1,-2,-16,-6,-2,0,-1,0:52:25@19/4/2015,220857309 
0,0,3,9,30,-7,1,-3,9,0:52:25@19/4/2015,220857327 
0,0,2,-1,18,13,15,-2,-4,0:52:25@19/4/2015,220857345 
0,0,2,4,-6,-10,-13,1,2,0:52:25@19/4/2015,220857364 
0,-2,-5,-5,-8,1,-1,-2,0,0:52:25@19/4/2015,220857383 
0,-2,-2,-2,-5,3,3,-2,2,0:52:25@19/4/2015,220857404 
0,-4,-1,-3,-7,-7,-5,-6,-4,0:52:25@19/4/2015,220857412 
0,2,5,4,38,6,3,1,1,0:52:25@19/4/2015,220857421 
0,-2,-8,-6,-4,-5,3,3,-1,0:52:25@19/4/2015,220857430 
0,-2,-8,-6,-4,-5,3,3,-1,0:52:25@19/4/2015,220857440 
0,1,2,1,18,1,3,-5,8,0:52:25@19/4/2015,220857450 
0,-1,-1,-8,-5,31,-6,-3,-20,0:52:25@19/4/2015,220857461 
0,-1,-1,-8,-5,31,-6,-3,-20,0:52:25@19/4/2015,220857472 
0,3,-1,-5,2,-11,-6,-1,10,0:52:25@19/4/2015,220857484 
0,1,2,4,15,-2,-5,-1,1,0:52:25@19/4/2015,220857496 
0,-3,-7,-10,-14,-6,2,2,-1,0:52:25@19/4/2015,220857508 
0,1,2,4,-26,-15,-2,1,-2,0:52:25@19/4/2015,220857521 
0,-2,-2,-5,-5,2,-5,-4,-1,0:52:25@19/4/2015,220857534 
0,-1,-1,0,2,-2,5,-3,-1,0:52:25@19/4/2015,220857548 
0,-2,-5,-9,-1,-13,0,-2,3,0:52:25@19/4/2015,220857563 
0,-1,0,0,-11,-6,-8,-2,1,0:52:25@19/4/2015,220857578 
0,-1,0,-8,0,-5,2,2,3,0:52:25@19/4/2015,220857593 
0,-4,-5,-3,-9,9,-4,-3,-2,0:52:25@19/4/2015,220857609 
0,-1,0,-1,4,9,-1,-1,1,0:52:25@19/4/2015,220857626 
0,-1,-3,-3,-2,8,-4,-4,-1,0:52:25@19/4/2015,220857643 
0,1,3,3,-19,-5,0,-4,-2,0:52:25@19/4/2015,220857660 
0,-1,-4,1,11,-5,-6,3,4,0:52:25@19/4/2015,220857678 
0,-1,0,-3,-10,-2,-2,0,-1,0:52:25@19/4/2015,220857696 
0,-1,-1,1,-13,-5,-3,-2,-3,0:52:25@19/4/2015,220857715 
0,-2,-1,0,7,3,2,0,0,0:52:25@19/4/2015,220857734 
0,0,-1,3,49,13,1,-1,0,0:52:25@19/4/2015,220857754 
0,-1,5,5,-5,-3,-2,1,-1,0:52:25@19/4/2015,220857763 
0,-3,-3,-6,5,0,0,-5,-1,0:52:25@19/4/2015,220857772 
0,2,0,1,7,9,-6,-1,0,0:52:25@19/4/2015,220857781 
0,-2,-1,-7,-20,-10,-9,-4,-3,0:52:25@19/4/2015,220857791 
0,-2,-1,-7,-20,-10,-9,-4,-3,0:52:25@19/4/2015,220857801 
0,0,-3,1,2,-5,-5,-1,-1,0:52:25@19/4/2015,220857812 
0,0,-3,1,2,-5,-5,-1,-1,0:52:25@19/4/2015,220857823 
0,0,-1,-5,-10,-6,4,1,0,0:52:25@19/4/2015,220857835 
0,1,2,6,13,1,2,1,1,0:52:25@19/4/2015,220857847 
0,1,2,6,13,1,2,1,1,0:52:25@19/4/2015,220857859 
0,-3,-3,-5,-8,-2,-2,1,0,0:52:25@19/4/2015,220857872 
0,-3,-3,-2,-1,-5,-4,-5,-4,0:52:25@19/4/2015,220857886 
0,-2,0,-1,-15,-2,3,-9,-2,0:52:25@19/4/2015,220857900 
0,-1,0,-3,-2,-4,-7,0,0,0:52:25@19/4/2015,220857924 
0,1,-1,1,-8,3,1,-2,-3,0:52:25@19/4/2015,220857941 
0,-4,0,4,20,-1,-2,18,-15,0:52:25@19/4/2015,220857956 
0,-1,-1,-2,-21,-22,-14,-9,1,0:52:25@19/4/2015,220857972 
0,1,0,-1,-17,-13,-2,-8,1,0:52:25@19/4/2015,220857988 
0,-3,-4,-1,-3,-3,-8,-6,-4,0:52:26@19/4/2015,220858006 
0,-1,-4,-1,11,6,-2,-2,-4,0:52:26@19/4/2015,220858026 
0,-4,-5,-5,-16,-1,-2,3,-4,0:52:26@19/4/2015,220858046 
0,-4,1,0,1,-8,-13,-10,-19,0:52:26@19/4/2015,220858067 
0,-1,-1,-2,7,6,3,-8,0,0:52:26@19/4/2015,220858089 
0,0,3,0,15,12,-6,-4,-3,0:52:26@19/4/2015,220858110 
0,-2,-3,-3,9,7,-1,-4,1,0:52:26@19/4/2015,220858131 
0,-5,-4,-2,-9,4,-5,-5,-9,0:52:26@19/4/2015,220858140 
0,-2,0,1,6,-1,0,-6,-3,0:52:26@19/4/2015,220858149 
0,-2,0,1,6,-1,0,-6,-3,0:52:26@19/4/2015,220858158 
0,-3,-4,-2,3,16,11,2,2,0:52:26@19/4/2015,220858168 
0,-1,-1,1,2,-3,-6,-8,-2,0:52:26@19/4/2015,220858178 
0,-2,0,2,6,-7,-5,-5,-3,0:52:26@19/4/2015,220858189 
0,-2,-3,-3,-27,-5,0,-1,-2,0:52:26@19/4/2015,220858200 
0,-1,-2,3,-11,3,-2,-1,-2,0:52:26@19/4/2015,220858212 
0,1,3,3,12,-1,-1,0,-1,0:52:26@19/4/2015,220858224 
0,-1,-1,-5,-3,-4,3,-1,-2,0:52:26@19/4/2015,220858237 
0,1,2,3,24,-1,3,2,0,0:52:26@19/4/2015,220858250 
0,2,1,0,8,4,0,1,3,0:52:26@19/4/2015,220858263 
0,-3,-7,-2,12,1,2,13,-5,0:52:26@19/4/2015,220858277 
0,0,1,5,12,-4,0,-4,2,0:52:26@19/4/2015,220858292 
0,-1,-4,-9,-7,0,-8,0,-1,0:52:26@19/4/2015,220858307 
0,-3,-3,1,-6,5,-2,-3,-2,0:52:26@19/4/2015,220858323 
0,0,1,-2,-17,4,-1,-4,0,0:52:26@19/4/2015,220858339 
0,-3,-1,-8,6,4,1,3,-6,0:52:26@19/4/2015,220858356 
0,3,3,1,-7,-15,-1,4,2,0:52:26@19/4/2015,220858373 
0,0,-2,-3,-14,-1,3,1,-2,0:52:26@19/4/2015,220858390 
0,-1,-2,0,9,6,-5,-2,0,0:52:26@19/4/2015,220858408 
0,-5,-8,-13,9,-1,3,0,0,0:52:26@19/4/2015,220858426 
0,-1,0,-1,-18,-6,-1,0,-3,0:52:26@19/4/2015,220858445 
0,0,-1,0,1,0,1,-2,-3,0:52:26@19/4/2015,220858465 
0,-1,-2,0,4,3,3,-1,-1,0:52:26@19/4/2015,220858485 
0,1,-1,-1,3,2,-2,-4,-1,0:52:26@19/4/2015,220858494 
0,-1,0,3,11,1,-3,-2,-1,0:52:26@19/4/2015,220858503 
0,-1,0,3,11,1,-3,-2,-1,0:52:26@19/4/2015,220858512 
0,-1,1,1,-7,-2,-1,2,2,0:52:26@19/4/2015,220858522 
0,-3,-5,-5,-14,-4,-3,0,-1,0:52:26@19/4/2015,220858532 
0,-3,-5,-5,-14,-4,-3,0,-1,0:52:26@19/4/2015,220858543 
0,-4,-7,-9,-6,-1,-4,-2,-4,0:52:26@19/4/2015,220858554 
0,0,2,4,12,1,-6,-1,-2,0:52:26@19/4/2015,220858566 
0,-2,-1,-3,19,10,-2,0,-2,0:52:26@19/4/2015,220858579 
0,1,-1,3,11,-3,2,1,2,0:52:26@19/4/2015,220858593 
0,-2,-1,-5,-9,-6,-7,-6,0,0:52:26@19/4/2015,220858607 
0,0,-1,-1,-16,3,2,-2,-2,0:52:26@19/4/2015,220858621 
0,0,0,-2,-6,2,4,-2,0,0:52:26@19/4/2015,220858635 
0,-1,-1,-2,2,-2,-10,-8,-1,0:52:26@19/4/2015,220858650 
0,0,2,1,20,2,-6,-5,-3,0:52:26@19/4/2015,220858665 
0,-1,-1,4,20,0,-3,-4,-1,0:52:26@19/4/2015,220858682 
0,-1,-1,-3,-28,-8,-1,11,1,0:52:26@19/4/2015,220858698 
0,-1,-2,-4,11,2,0,-7,-1,0:52:26@19/4/2015,220858715 
0,-2,1,-4,5,-10,-2,-3,-1,0:52:26@19/4/2015,220858732 
0,-2,-4,-3,4,2,3,-2,1,0:52:26@19/4/2015,220858749 
0,-2,-4,-2,-6,-2,-3,-3,-1,0:52:26@19/4/2015,220858767 
0,0,2,1,-14,14,5,-7,-2,0:52:26@19/4/2015,220858785 
0,-1,-2,1,-15,-7,-1,4,-1,0:52:26@19/4/2015,220858804 
0,-2,-2,1,46,0,2,12,-5,0:52:26@19/4/2015,220858823 
0,-1,-5,-4,-20,2,3,-4,-1,0:52:26@19/4/2015,220858843 
0,2,5,8,0,3,1,-3,0,0:52:26@19/4/2015,220858852 
0,1,1,1,-11,-9,-8,-5,0,0:52:26@19/4/2015,220858861 
0,1,1,1,-11,-9,-8,-5,0,0:52:26@19/4/2015,220858871 
0,-1,-1,0,-2,-6,-3,-2,-2,0:52:26@19/4/2015,220858881 
0,-4,-6,-6,4,-4,-7,-5,-2,0:52:26@19/4/2015,220858891 
0,-4,-6,-6,4,-4,-7,-5,-2,0:52:26@19/4/2015,220858902 
0,2,1,-5,-22,9,5,0,2,0:52:26@19/4/2015,220858913 
0,1,-1,-3,-3,-24,-11,-1,-3,0:52:26@19/4/2015,220858925 
0,-4,-6,-5,-7,-5,0,-2,-3,0:52:26@19/4/2015,220858942 
0,-1,-2,-4,12,4,-2,-2,0,0:52:26@19/4/2015,220858955 
0,1,4,-4,6,4,-4,12,-3,0:52:26@19/4/2015,220858968 
0,-3,-3,0,-4,-8,-1,-4,-2,0:52:26@19/4/2015,220858982 
0,-1,0,-1,0,-26,-6,0,-1,0:52:26@19/4/2015,220858996 
0,0,-4,-1,2,4,2,-5,-1,0:52:27@19/4/2015,220859012 
0,-2,-5,1,4,-26,-12,-2,-2,0:52:27@19/4/2015,220859027 
0,1,-2,-4,-2,23,7,-4,-1,0:52:27@19/4/2015,220859043 
0,-2,-2,-4,-6,-16,-6,-1,-2,0:52:27@19/4/2015,220859059 
0,-1,-1,-1,0,17,4,0,0,0:52:27@19/4/2015,220859076 
0,-2,-1,-1,18,-13,3,-1,-2,0:52:27@19/4/2015,220859093 
0,-3,-3,4,15,3,-8,-1,0,0:52:27@19/4/2015,220859111 
0,-3,0,3,2,3,3,-1,-2,0:52:27@19/4/2015,220859130 
0,-1,1,3,-2,7,4,0,0,0:52:27@19/4/2015,220859149 
0,-2,-3,3,7,8,6,0,-2,0:52:27@19/4/2015,220859168 
0,0,-2,-1,4,22,-2,-9,-2,0:52:27@19/4/2015,220859187 
0,-2,0,2,-3,-1,11,-1,0,0:52:27@19/4/2015,220859207 
0,-1,-2,-3,-3,-23,-4,-3,1,0:52:27@19/4/2015,220859216 
0,0,-1,-1,-4,-18,-3,-1,-2,0:52:27@19/4/2015,220859225 
0,0,-1,-1,-4,-18,-3,-1,-2,0:52:27@19/4/2015,220859234 
0,0,0,2,1,12,-7,-4,-1,0:52:27@19/4/2015,220859244 
0,0,0,2,1,12,-7,-4,-1,0:52:27@19/4/2015,220859254 
0,0,-2,-5,4,-5,-5,-4,-2,0:52:27@19/4/2015,220859264 
0,0,1,-6,-12,17,3,-1,-2,0:52:27@19/4/2015,220859275 
0,-3,-2,1,4,-16,12,1,-2,0:52:27@19/4/2015,220859287 
0,0,0,2,-1,17,1,0,-1,0:52:27@19/4/2015,220859299 
0,1,1,-3,-3,-1,-6,0,-2,0:52:27@19/4/2015,220859311 
0,-3,0,1,-1,4,-5,-1,1,0:52:27@19/4/2015,220859324 
0,1,-1,-3,5,-3,12,2,-3,0:52:27@19/4/2015,220859337 
0,0,2,-3,-3,7,15,20,2,0:52:27@19/4/2015,220859351 
0,-2,-1,-1,0,-21,-20,-8,-1,0:52:27@19/4/2015,220859365 
0,-4,-5,0,-1,-7,-2,0,-1,0:52:27@19/4/2015,220859380 
0,-3,-3,-1,-13,-22,4,-4,-2,0:52:27@19/4/2015,220859395 
0,0,1,-1,-8,-60,-21,-2,0,0:52:27@19/4/2015,220859411 
0,0,-2,-9,-3,7,6,-9,0,0:52:27@19/4/2015,220859427 
0,-1,-4,1,19,14,18,1,1,0:52:27@19/4/2015,220859444 
0,1,2,0,-1,-10,-13,-2,-3,0:52:27@19/4/2015,220859462 
0,-1,1,1,3,1,1,1,0,0:52:27@19/4/2015,220859480 
0,0,0,2,-5,-3,19,-2,-1,0:52:27@19/4/2015,220859499 
0,3,5,4,1,17,-23,-1,2,0:52:27@19/4/2015,220859519 
0,-1,-3,-3,-5,17,-4,-1,-1,0:52:27@19/4/2015,220859538 
0,-1,-1,0,-8,2,-6,-5,-3,0:52:27@19/4/2015,220859557 
0,1,2,1,-5,5,16,2,0,0:52:27@19/4/2015,220859566 
0,-1,-2,-6,0,18,20,-1,-1,0:52:27@19/4/2015,220859575 
